#FontName,#DisplayName,IncludeFile,DefineFile,nFontId,eFontRefType,pvFontRef,nFontSz,LogicalFont,LogicalFontSize,LogicalFontStyle,FontRefMode
Noto Sans,NotoSansBoldItalic16pt7b,Fonts/NotoSansBoldItalic16pt7b.h,NULL,E_NOTO_SANSBI16,GSLC_FONTREF_PTR,&NotoSansBoldItalic16pt7b,1,SansSerif,16,BOLD+ITALIC
Noto Sans,NotoSansBoldItalic18pt7b,Fonts/NotoSansBoldItalic18pt7b.h,NULL,E_NOTO_SANSBI18,GSLC_FONTREF_PTR,&NotoSansBoldItalic18pt7b,1,SansSerif,18,BOLD+ITALIC
Noto Sans,NotoSansBoldItalic20pt7b,Fonts/NotoSansBoldItalic20pt7b.h,NULL,E_NOTO_SANSBI20,GSLC_FONTREF_PTR,&NotoSansBoldItalic20pt7b,1,SansSerif,20,BOLD+ITALIC
Noto Sans,NotoSansBoldItalic22pt7b,Fonts/NotoSansBoldItalic22pt7b.h,NULL,E_NOTO_SANSBI22,GSLC_FONTREF_PTR,&NotoSansBoldItalic22pt7b,1,SansSerif,22,BOLD+ITALIC
Noto Sans,NotoSansBoldItalic24pt7b,Fonts/NotoSansBoldItalic24pt7b.h,NULL,E_NOTO_SANSBI24,GSLC_FONTREF_PTR,&NotoSansBoldItalic24pt7b,1,SansSerif,24,BOLD+ITALIC
Noto Serif,NotoSerif8pt7b,Fonts/NotoSerif8pt7b.h,NULL,E_NOTO_SERIF8,GSLC_FONTREF_PTR,&NotoSerif8pt7b,1,Serif,8,PLAIN
Noto Serif,NotoSerif10pt7b,Fonts/NotoSerif10pt7b.h,NULL,E_NOTO_SERIF10,GSLC_FONTREF_PTR,&NotoSerif10pt7b,1,Serif,10,PLAIN
Noto Serif,NotoSerif12pt7b,Fonts/NotoSerif12pt7b.h,NULL,E_NOTO_SERIF12,GSLC_FONTREF_PTR,&NotoSerif12pt7b,1,Serif,12,PLAIN
Noto Serif,NotoSerif14pt7b,Fonts/NotoSerif14pt7b.h,NULL,E_NOTO_SERIF14,GSLC_FONTREF_PTR,&NotoSerif14pt7b,1,Serif,14,PLAIN
Noto Serif,NotoSerif16pt7b,Fonts/NotoSerif16pt7b.h,NULL,E_NOTO_SERIF16,GSLC_FONTREF_PTR,&NotoSerif16pt7b,1,Serif,16,PLAIN
Noto Serif,NotoSerif18pt7b,Fonts/NotoSerif18pt7b.h,NULL,E_NOTO_SERIF18,GSLC_FONTREF_PTR,&NotoSerif18pt7b,1,Serif,18,PLAIN
Noto Serif,NotoSerif20pt7b,Fonts/NotoSerif20pt7b.h,NULL,E_NOTO_SERIF20,GSLC_FONTREF_PTR,&NotoSerif20pt7b,1,Serif,20,PLAIN
Noto Serif,NotoSerif22pt7b,Fonts/NotoSerif22pt7b.h,NULL,E_NOTO_SERIF22,GSLC_FONTREF_PTR,&NotoSerif22pt7b,1,Serif,22,PLAIN
Noto Serif,NotoSerif24pt7b,Fonts/NotoSerif24pt7b.h,NULL,E_NOTO_SERIF24,GSLC_FONTREF_PTR,&NotoSerif24pt7b,1,Serif,24,PLAIN
Noto Serif,NotoSerifBold8pt7b,Fonts/NotoSerifBold8pt7b.h,NULL,E_NOTO_SERIFB8,GSLC_FONTREF_PTR,&NotoSerifBold8pt7b,1,Serif,8,BOLD
Noto Serif,NotoSerifBold10pt7b,Fonts/NotoSerifBold10pt7b.h,NULL,E_NOTO_SERIFB10,GSLC_FONTREF_PTR,&NotoSerifBold10pt7b,1,Serif,10,BOLD
Noto Serif,NotoSerifBold12pt7b,Fonts/NotoSerifBold12pt7b.h,NULL,E_NOTO_SERIFB12,GSLC_FONTREF_PTR,&NotoSerifBold12pt7b,1,Serif,12,BOLD
Noto Serif,NotoSerifBold14pt7b,Fonts/NotoSerifBold14pt7b.h,NULL,E_NOTO_SERIFB14,GSLC_FONTREF_PTR,&NotoSerifBold14pt7b,1,Serif,14,BOLD
Noto Serif,NotoSerifBold16pt7b,Fonts/NotoSerifBold16pt7b.h,NULL,E_NOTO_SERIFB16,GSLC_FONTREF_PTR,&NotoSerifBold16pt7b,1,Serif,16,BOLD
Noto Serif,NotoSerifBold18pt7b,Fonts/NotoSerifBold18pt7b.h,NULL,E_NOTO_SERIFB18,GSLC_FONTREF_PTR,&NotoSerifBold18pt7b,1,Serif,18,BOLD
Noto Serif,NotoSerifBold20pt7b,Fonts/NotoSerifBold20pt7b.h,NULL,E_NOTO_SERIFB20,GSLC_FONTREF_PTR,&NotoSerifBold20pt7b,1,Serif,20,BOLD
Noto Serif,NotoSerifBold22pt7b,Fonts/NotoSerifBold22pt7b.h,NULL,E_NOTO_SERIFB22,GSLC_FONTREF_PTR,&NotoSerifBold22pt7b,1,Serif,22,BOLD
Noto Serif,NotoSerifBold24pt7b,Fonts/NotoSerifBold24pt7b.h,NULL,E_NOTO_SERIFB24,GSLC_FONTREF_PTR,&NotoSerifBold24pt7b,1,Serif,24,BOLD
Noto Serif,NotoSerifItalic8pt7b,Fonts/NotoSerifItalic8pt7b.h,NULL,E_NOTO_SERIFI8,GSLC_FONTREF_PTR,&NotoSerifItalic8pt7b,1,Serif,8,ITALIC
Noto Serif,NotoSerifItalic10pt7b,Fonts/NotoSerifItalic10pt7b.h,NULL,E_NOTO_SERIFI10,GSLC_FONTREF_PTR,&NotoSerifItalic8pt7b,1,Serif,10,ITALIC
Noto Serif,NotoSerifItalic12pt7b,Fonts/NotoSerifItalic12pt7b.h,NULL,E_NOTO_SERIFI12,GSLC_FONTREF_PTR,&NotoSerifItalic8pt7b,1,Serif,12,ITALIC
Noto Serif,NotoSerifItalic14pt7b,Fonts/NotoSerifItalic14pt7b.h,NULL,E_NOTO_SERIFI14,GSLC_FONTREF_PTR,&NotoSerifItalic8pt7b,1,Serif,14,ITALIC
Noto Serif,NotoSerifItalic16pt7b,Fonts/NotoSerifItalic16pt7b.h,NULL,E_NOTO_SERIFI16,GSLC_FONTREF_PTR,&NotoSerifItalic8pt7b,1,Serif,16,ITALIC
